order_id,customer_id,product_id,order_date,ship_date,quantity,discount_percent,courier_partner
ORD018620,C3878,P003,2025-07-11,2025-07-23,3,0.25,SwiftEx
ORD018621,C1772,P006,2026-01-23,2026-02-02,2,0.10,SwiftEx
ORD018622,C1032,P001,2026-02-17,2026-03-05,1,0.05,SwiftEx
ORD018623,C3489,P005,2025-03-15,2025-03-17,5,0.15,FedEx
ORD018624,C1423,P007,2025-01-07,2025-01-08,5,0.05,BlueDart
ORD018625,C1442,P007,2025-03-01,2025-03-03,4,0.00,BlueDart
ORD018626,C4525,P004,2025-07-23,2025-07-24,5,0.10,FedEx
ORD018627,C0252,P005,2026-01-06,2026-01-17,4,0.05,SwiftEx
ORD018628,C1419,P001,2025-05-12,2025-05-27,1,0.05,SwiftEx
ORD018629,C2773,P002,2025-09-27,2025-09-30,3,0.10,DHL
ORD018630,C0432,P001,2026-03-08,2026-03-09,3,0.15,BlueDart
ORD018631,C0242,P005,2025-12-08,2025-12-11,4,0.15,BlueDart
ORD018632,C1419,P007,2025-05-03,2025-05-07,1,0.10,FedEx
ORD018633,C1168,P001,2025-08-12,2025-08-26,2,0.15,SwiftEx
ORD018634,C1986,P007,2025-07-25,2025-08-10,2,0.05,SwiftEx
ORD018635,C2738,P004,2025-12-07,2025-12-09,1,0.05,BlueDart
ORD018636,C2618,P005,2025-06-22,2025-06-26,5,0.10,DHL
ORD018637,C2998,P003,2026-02-10,,2,0.30,SwiftEx
ORD018638,C4146,P002,2025-07-27,2025-07-28,4,0.05,BlueDart
ORD018639,C3662,P001,2025-08-25,2025-08-26,2,0.05,BlueDart
ORD018640,C2514,P003,2025-04-03,2025-04-19,2,0.30,SwiftEx
ORD018641,C0256,P004,2026-03-09,2026-03-12,4,0.10,FedEx
ORD018642,C2052,P006,2026-02-05,2026-02-06,3,0.10,FedEx
ORD018643,C0870,P004,2025-06-25,2025-06-28,3,0.05,DHL
ORD018644,C4159,P001,2026-02-17,2026-02-18,1,0.10,DHL
ORD018645,C2364,P007,2025-09-20,2025-09-21,5,0.15,DHL
ORD018646,C0425,P002,2025-12-09,2025-12-13,3,0.00,FedEx
ORD018647,C3759,P005,2026-02-27,2026-03-03,4,0.05,FedEx
ORD018648,C2710,P002,2025-10-08,2025-10-10,5,0.05,FedEx
ORD018649,C0371,P006,2025-12-26,2025-12-29,3,0.10,BlueDart
ORD018650,C2406,P005,2026-03-26,2026-03-30,2,0.00,DHL
ORD018651,C2124,P005,2025-12-26,2025-12-28,2,0.10,DHL
ORD018652,C0931,P005,2025-01-29,2025-02-02,1,0.05,DHL
ORD018653,C0475,P004,2026-02-08,2026-02-12,3,0.10,FedEx
ORD018654,C1775,P001,2025-03-16,2025-03-19,4,0.05,DHL
ORD018655,C0297,P004,2026-03-21,2026-03-25,4,0.15,FedEx
ORD018656,C0428,P003,2025-09-21,2025-09-24,3,0.20,BlueDart
ORD018657,C0182,P004,2025-02-12,2025-02-13,4,0.00,DHL
ORD018658,C4019,P001,2025-12-31,2026-01-01,2,0.15,DHL
ORD018659,C2576,P006,2025-02-09,2025-02-10,4,0.15,DHL
ORD018660,C4711,P006,2025-01-30,2025-02-03,1,0.05,BlueDart
ORD018661,C0445,P007,2026-01-05,2026-01-06,1,0.15,BlueDart
ORD018662,C1761,P006,2025-08-19,2025-08-22,5,0.15,DHL
ORD018663,C2026,P006,2025-09-16,2025-09-20,2,0.15,FedEx
ORD018664,C3966,P002,2025-07-30,2025-08-03,4,0.15,FedEx
ORD018665,C4970,P007,2025-09-22,,1,0.15,BlueDart
ORD018666,C3087,P006,2026-01-23,2026-01-25,5,0.00,DHL
ORD018667,C1850,P006,2025-02-18,2025-02-21,2,0.05,BlueDart
ORD018668,C1839,P001,2025-11-27,2025-11-29,5,0.05,FedEx
ORD018669,C3623,P002,2025-12-07,2025-12-10,3,0.15,BlueDart
ORD018670,C4804,P005,2025-09-05,2025-09-07,5,0.15,BlueDart
ORD018671,C4076,P007,2026-01-19,2026-01-21,1,0.00,DHL
ORD018672,C0646,P006,2025-07-23,2025-07-25,2,0.10,DHL
ORD018673,C2840,P004,2025-09-23,2025-09-24,1,0.00,FedEx
ORD018674,C0420,P001,2026-02-16,2026-02-18,4,0.15,BlueDart
ORD018675,C2353,P007,2025-11-13,2025-11-14,5,0.10,FedEx
ORD018676,C3395,P003,2025-06-29,2025-07-01,4,0.25,BlueDart
ORD018677,C0083,P006,2025-03-28,2025-03-30,2,0.10,DHL
ORD018678,C4061,P003,2025-02-20,2025-02-23,3,0.20,BlueDart
ORD018679,C2613,P007,2025-08-15,2025-08-17,5,0.15,FedEx
ORD018680,C4439,P003,2025-01-27,2025-01-30,3,0.25,DHL
ORD018681,C1886,P006,2025-12-13,2025-12-15,2,0.05,BlueDart
ORD018682,C3436,P002,2025-11-12,2025-11-15,1,0.15,DHL
ORD018683,C2738,P007,2025-04-07,2025-04-08,1,0.10,FedEx
ORD018684,C0757,P007,2025-07-04,2025-07-17,2,0.10,SwiftEx
ORD018685,C4722,P006,2025-04-04,2025-04-06,1,0.00,FedEx
ORD018686,C0880,P007,2025-03-27,2025-03-31,4,0.00,BlueDart
ORD018687,C1892,P001,2025-03-24,2025-04-04,3,0.15,SwiftEx
ORD018688,C2930,P005,2025-02-03,2025-02-14,1,0.05,SwiftEx
ORD018689,C4869,P002,2025-10-16,2025-10-17,5,0.05,DHL
ORD018690,C1928,P007,2026-04-23,2026-04-25,2,0.05,BlueDart
ORD018691,C0350,P004,2026-04-02,2026-04-05,3,0.00,FedEx
ORD018692,C0040,P005,2025-08-28,2025-09-08,3,0.10,SwiftEx
ORD018693,C3004,P004,2025-01-05,2025-01-09,4,0.00,FedEx
ORD018694,C3714,P007,2025-08-01,2025-08-11,4,0.00,SwiftEx
ORD018695,C4794,P007,2025-05-09,2025-05-11,1,0.00,FedEx
ORD018696,C0842,P002,2025-04-28,2025-05-08,4,0.05,SwiftEx
ORD018697,C2282,P003,2025-02-26,2025-02-27,2,0.15,FedEx
ORD018698,C1729,P006,2026-02-06,2026-02-07,4,0.10,DHL
ORD018699,C3857,P004,2025-08-04,2025-08-05,5,0.05,BlueDart
ORD018700,C4720,P006,2025-08-07,2025-08-10,3,0.05,FedEx
ORD018701,C4698,P006,2025-11-20,2025-11-21,4,0.10,DHL
ORD018702,C0629,P002,2025-08-09,2025-08-10,4,0.00,BlueDart
ORD018703,C3223,P007,2025-09-13,2025-09-25,1,0.10,SwiftEx
ORD018704,C4801,P007,2026-01-31,2026-02-13,4,0.15,SwiftEx
ORD018705,C1787,P002,2025-02-09,2025-02-10,4,0.00,BlueDart
ORD018706,C3214,P003,2026-03-29,2026-04-02,1,0.30,FedEx
ORD018707,C2462,P006,2025-05-03,2025-05-16,3,0.15,SwiftEx
ORD018708,C4053,P006,2026-03-17,2026-03-19,1,0.00,DHL
ORD018709,C4096,P007,2025-07-21,2025-08-06,2,0.15,SwiftEx
ORD018710,C0002,P004,2025-08-11,2025-08-14,1,0.15,DHL
ORD018711,C4898,P006,2025-01-28,2025-01-30,3,0.10,FedEx
ORD018712,C3924,P001,2025-12-23,2025-12-26,5,0.15,FedEx
ORD018713,C2711,P003,2025-09-17,2025-09-21,3,0.25,BlueDart
ORD018714,C4877,P004,2025-06-23,2025-06-24,2,0.05,DHL
ORD018715,C0486,P007,2026-02-22,2026-03-09,1,0.10,SwiftEx
ORD018716,C0397,P004,2025-05-03,2025-05-04,4,0.15,FedEx
ORD018717,C0036,P006,2026-04-19,2026-04-23,4,0.00,DHL
ORD018718,C3531,P003,2025-06-13,2025-06-17,4,0.30,FedEx
ORD018719,C3556,P001,2026-02-07,2026-02-11,5,0.10,DHL
ORD018720,C3719,P004,2025-09-10,2025-09-12,4,0.10,BlueDart
ORD018721,C3854,P001,2026-01-25,2026-01-29,5,0.10,BlueDart
ORD018722,C0717,P001,2025-08-13,2025-08-17,2,0.00,FedEx
ORD018723,C2803,P006,2026-03-03,2026-03-06,2,0.15,DHL
ORD018724,C4548,P001,2025-12-03,2025-12-07,5,0.15,DHL
ORD018725,C4274,P005,2025-03-20,2025-03-21,3,0.00,BlueDart
ORD018726,C4580,P005,2025-08-12,2025-08-22,2,0.05,SwiftEx
ORD018727,C4548,P007,2025-04-16,2025-04-20,4,0.15,DHL
ORD018728,C3908,P005,2025-11-15,2025-11-30,1,0.15,SwiftEx
ORD018729,C1559,P002,2025-10-15,2025-10-17,3,0.00,DHL
ORD018730,C2911,P004,2025-01-10,2025-01-23,2,0.15,SwiftEx
ORD018731,C2872,P007,2025-12-11,2025-12-12,5,0.10,DHL
ORD018732,C0644,P007,2026-02-01,2026-02-16,4,0.15,SwiftEx
ORD018733,C1630,P005,2025-03-14,2025-03-18,4,0.00,FedEx
ORD018734,C3995,P006,2025-12-29,2025-12-30,1,0.15,BlueDart
ORD018735,C2681,P001,2025-03-19,2025-03-31,5,0.15,SwiftEx
ORD018736,C2978,P006,2025-09-07,2025-09-22,5,0.10,SwiftEx
ORD018737,C4776,P005,2026-01-21,2026-01-23,1,0.15,FedEx
ORD018738,C4609,P002,2025-08-05,2025-08-08,3,0.10,DHL
ORD018739,C3806,P007,2026-01-06,2026-01-10,5,0.00,BlueDart
ORD018740,C0778,P004,2025-03-01,2025-03-04,2,0.15,FedEx
ORD018741,C4406,P005,2025-09-20,2025-09-21,4,0.15,BlueDart
ORD018742,C1580,P001,2026-02-19,2026-03-04,2,0.00,SwiftEx
ORD018743,C2427,P002,2025-06-15,2025-06-19,5,0.10,BlueDart
ORD018744,C2544,P005,2025-05-15,2025-05-17,3,0.10,FedEx
ORD018745,C3568,P002,2026-04-13,2026-04-27,5,0.10,SwiftEx
ORD018746,C1058,P003,2026-04-19,2026-04-21,2,0.25,BlueDart
ORD018747,C4458,P001,2025-12-09,2025-12-13,1,0.00,DHL
ORD018748,C1559,P007,2025-08-02,2025-08-06,2,0.00,DHL
ORD018749,C3328,P003,2025-04-09,2025-04-10,5,0.25,DHL
ORD018750,C0840,P004,2025-08-24,2025-08-25,2,0.10,FedEx
ORD018751,C2921,P004,2025-05-26,2025-05-28,5,0.15,DHL
ORD018752,C3025,P003,2026-02-06,2026-02-16,2,0.30,SwiftEx
ORD018753,C2714,P005,2025-04-17,2025-04-21,1,0.10,FedEx
ORD018754,C0094,P005,2026-03-25,2026-04-08,4,0.10,SwiftEx
ORD018755,C2371,P007,2026-01-17,2026-01-29,4,0.15,SwiftEx
ORD018756,C2656,P004,2025-02-10,2025-02-13,4,0.15,BlueDart
ORD018757,C3137,P002,2025-05-30,2025-06-13,1,0.10,SwiftEx
ORD018758,C0515,P001,2025-11-25,2025-11-26,1,0.00,BlueDart
ORD018759,C3054,P005,2025-04-20,2025-04-22,4,0.00,FedEx
ORD018760,C3632,P004,2025-09-29,2025-10-03,4,0.10,FedEx
ORD018761,C3981,P001,2025-04-14,2025-04-17,4,0.00,BlueDart
ORD018762,C4783,P004,2025-03-20,2025-03-24,5,0.15,BlueDart
ORD018763,C4702,P003,2025-09-30,2025-10-01,1,0.30,FedEx
ORD018764,C4124,P006,2026-03-13,2026-03-16,2,0.05,BlueDart
ORD018765,C4593,P002,2025-07-03,2025-07-06,5,0.15,DHL
ORD018766,C0398,P002,2025-02-27,2025-03-02,3,0.00,BlueDart
ORD018767,C1679,P002,2025-06-25,2025-06-26,1,0.00,FedEx
ORD018768,C3987,P001,2026-04-09,2026-04-25,1,0.10,SwiftEx
ORD018769,C1292,P007,2025-06-10,2025-06-11,5,0.10,FedEx
ORD018770,C1421,P007,2025-10-20,2025-10-24,1,0.15,FedEx
ORD018771,C3413,P003,2026-01-20,2026-01-24,3,0.15,DHL
ORD018772,C2114,P002,2026-03-13,2026-03-17,2,0.10,DHL
ORD018773,C2030,P007,2025-12-05,2025-12-21,4,0.15,SwiftEx
ORD018774,C3182,P001,2025-02-02,2025-02-13,1,0.05,SwiftEx
ORD018775,C0154,P004,2025-02-26,2025-02-28,2,0.05,FedEx
ORD018776,C4835,P004,2025-06-25,2025-06-26,5,0.00,FedEx
ORD018777,C3610,P004,2025-10-13,2025-10-15,5,0.00,BlueDart
ORD018778,C0294,P007,2025-01-23,2025-01-24,4,0.15,BlueDart
ORD018779,C4418,P003,2025-04-28,2025-04-30,5,0.15,BlueDart
ORD018780,C4057,P004,2025-02-04,2025-02-07,2,0.15,BlueDart
ORD018781,C1152,P002,2025-01-19,2025-01-23,2,0.15,FedEx
ORD018782,C0503,P001,2025-07-29,2025-08-01,3,0.15,FedEx
ORD018783,C3766,P004,2025-12-17,2025-12-19,3,0.00,FedEx
ORD018784,C1269,P004,2025-06-30,2025-07-02,5,0.10,BlueDart
ORD018785,C1397,P005,2025-11-28,2025-12-02,4,0.10,DHL
ORD018786,C3053,P004,2026-02-28,2026-03-11,1,0.10,SwiftEx
ORD018787,C4309,P001,2025-02-22,2025-02-23,1,0.10,BlueDart
ORD018788,C0853,P004,2025-06-17,2025-06-18,3,0.05,BlueDart
ORD018789,C4927,P006,2025-05-03,2025-05-06,2,0.10,DHL
ORD018790,C0403,P006,2026-03-29,2026-04-01,4,0.10,DHL
ORD018791,C2255,P003,2026-02-26,2026-03-02,3,0.30,BlueDart
ORD018792,C2046,P006,2025-11-14,2025-11-15,1,0.15,DHL
ORD018793,C2606,P006,2025-10-14,2025-10-17,4,0.00,DHL
ORD018794,C3110,P006,2025-01-18,2025-01-22,2,0.15,FedEx
ORD018795,C3096,P001,2025-10-26,2025-10-27,2,0.15,FedEx
ORD018796,C3040,P002,2025-10-19,2025-10-22,2,0.00,BlueDart
ORD018797,C0419,P006,2025-08-13,2025-08-15,4,0.00,DHL
ORD018798,C3602,P006,2025-02-13,2025-02-17,2,0.15,DHL
ORD018799,C4500,P003,2026-03-18,2026-03-22,3,0.30,BlueDart
ORD018800,C4483,P006,2025-10-19,2025-10-21,5,0.15,FedEx
ORD018801,C3292,P002,2025-05-27,2025-05-29,1,0.15,FedEx
ORD018802,C1116,P002,2026-02-02,2026-02-03,2,0.15,BlueDart
ORD018803,C4861,P006,2025-04-08,2025-04-12,1,0.00,FedEx
ORD018804,C1162,P002,2025-12-27,2025-12-29,5,0.00,BlueDart
ORD018805,C2819,P007,2025-01-28,2025-01-29,4,0.00,BlueDart
ORD018806,C3897,P007,2025-05-24,2025-05-27,5,0.15,BlueDart
ORD018807,C2233,P002,2025-10-25,2025-10-28,4,0.10,BlueDart
ORD018808,C0471,P001,2025-01-14,2025-01-15,5,0.15,BlueDart
ORD018809,C0432,P004,2025-06-04,2025-06-07,2,0.15,BlueDart
ORD018810,C4718,P004,2025-02-19,2025-02-23,5,0.15,DHL
ORD018811,C0231,P004,2025-05-17,2025-06-02,1,0.10,SwiftEx
ORD018812,C2443,P005,2025-07-06,2025-07-09,5,0.10,DHL
ORD018813,C3365,P004,2025-02-01,2025-02-03,1,0.15,BlueDart
ORD018814,C4232,P006,2025-09-19,2025-09-21,1,0.00,BlueDart
ORD018815,C4860,P005,2025-03-03,2025-03-06,5,0.00,FedEx
ORD018816,C3947,P002,2025-03-07,2025-03-10,1,0.10,BlueDart
ORD018817,C3921,P006,2025-06-05,2025-06-06,1,0.10,FedEx
ORD018818,C0540,P006,2026-04-06,2026-04-10,4,0.05,FedEx
ORD018819,C2434,P001,2026-01-09,2026-01-25,2,0.10,SwiftEx
ORD018820,C0797,P003,2025-03-28,2025-03-29,2,0.25,DHL
ORD018821,C4900,P006,2026-01-28,2026-02-09,2,0.10,SwiftEx
ORD018822,C2634,P004,2025-09-22,2025-10-06,3,0.05,SwiftEx
ORD018823,C2582,P004,2025-06-22,2025-06-23,2,0.00,BlueDart
ORD018824,C1315,P006,2025-02-16,2025-02-19,3,0.05,FedEx
ORD018825,C3712,P007,2025-07-23,2025-07-27,5,0.15,FedEx
ORD018826,C1945,P007,2026-01-27,2026-01-29,1,0.05,FedEx
ORD018827,C4207,P001,2025-05-23,2025-05-25,5,0.10,FedEx
ORD018828,C2596,P003,2026-04-12,2026-04-14,3,0.15,DHL
ORD018829,C0314,P006,2025-02-04,2025-02-08,2,0.00,DHL
ORD018830,C3845,P006,2025-11-11,2025-11-14,4,0.05,DHL
ORD018831,C4874,P003,2026-03-19,2026-03-23,4,0.15,FedEx
ORD018832,C2325,P002,2025-09-23,2025-09-24,2,0.15,BlueDart
ORD018833,C4071,P005,2025-10-06,2025-10-08,5,0.05,BlueDart
ORD018834,C2182,P004,2026-02-22,2026-02-26,5,0.00,DHL
ORD018835,C1376,P005,2025-01-04,2025-01-05,5,0.10,FedEx
ORD018836,C3072,P001,2025-08-12,2025-08-14,3,0.15,DHL
ORD018837,C4586,P004,2026-01-09,2026-01-10,3,0.15,DHL
ORD018838,C4720,P002,2026-03-24,2026-04-04,5,0.10,SwiftEx
ORD018839,C3861,P001,2025-08-10,2025-08-11,4,0.10,FedEx
ORD018840,C0991,P005,2026-02-28,2026-03-11,5,0.15,SwiftEx
ORD018841,C3404,P004,2026-03-06,2026-03-18,3,0.15,SwiftEx
ORD018842,C2187,P003,2026-04-25,2026-04-26,1,0.20,FedEx
ORD018843,C3875,P001,2025-09-28,2025-10-13,4,0.10,SwiftEx
ORD018844,C3572,P004,2025-07-24,2025-07-28,5,0.05,FedEx
ORD018845,C3358,P003,2026-04-22,2026-05-06,1,0.20,SwiftEx
ORD018846,C1893,P003,2026-04-18,2026-04-19,4,0.15,FedEx
ORD018847,C2845,P006,2025-01-26,2025-02-09,2,0.05,SwiftEx
ORD018848,C4905,P007,2026-04-18,2026-04-19,5,0.05,FedEx
ORD018849,C4544,P002,2025-07-23,2025-08-05,4,0.15,SwiftEx
ORD018850,C3482,P002,2025-06-20,2025-06-21,3,0.15,FedEx
ORD018851,C1725,P004,2025-09-11,2025-09-12,4,0.05,BlueDart
ORD018852,C3703,P002,2025-07-16,2025-08-01,5,0.05,SwiftEx
ORD018853,C3061,P002,2025-10-18,2025-10-19,3,0.10,FedEx
ORD018854,C4631,P007,2025-10-20,2025-10-23,4,0.15,BlueDart
ORD018855,C4990,P001,2025-09-01,2025-09-02,3,0.05,FedEx
ORD018856,C0721,P005,2026-03-06,2026-03-10,1,0.15,BlueDart
ORD018857,C0426,P005,2025-07-13,2025-07-15,1,0.10,DHL
ORD018858,C4709,P001,2025-08-04,2025-08-05,1,0.00,FedEx
ORD018859,C3005,P003,2025-07-29,2025-08-14,3,0.30,SwiftEx
ORD018860,C2696,P005,2025-12-15,2025-12-18,3,0.05,DHL
ORD018861,C3658,P006,2025-08-22,2025-08-23,4,0.15,DHL
ORD018862,C3438,P001,2025-06-23,2025-06-26,5,0.10,FedEx
ORD018863,C0526,P003,2025-01-28,2025-01-29,2,0.30,DHL
ORD018864,C0848,P005,2025-07-21,2025-07-22,3,0.15,BlueDart
ORD018865,C3658,P004,2025-04-14,2025-04-16,5,0.00,DHL
ORD018866,C0375,P002,2025-03-06,2025-03-22,2,0.05,SwiftEx
ORD018867,C2456,P004,2026-04-01,2026-04-02,4,0.15,DHL
ORD018868,C2035,P001,2025-09-26,2025-09-27,2,0.05,BlueDart
ORD018869,C0105,P004,2026-01-12,2026-01-22,4,0.10,SwiftEx
ORD018870,C0859,P007,2026-04-08,2026-04-11,4,0.10,FedEx
ORD018871,C0513,P007,2025-06-18,2025-06-20,2,0.10,BlueDart
ORD018872,C1773,P005,2025-05-07,2025-05-09,3,0.15,DHL
ORD018873,C0915,P003,2026-01-28,2026-02-09,5,0.15,SwiftEx
ORD018874,C3842,P006,2026-01-26,2026-01-29,1,0.10,FedEx
ORD018875,C4913,P002,2025-10-05,2025-10-06,2,0.05,FedEx
ORD018876,C2246,P001,2026-01-19,2026-01-23,4,0.05,DHL
ORD018877,C3743,P003,2025-05-17,2025-05-28,1,0.15,SwiftEx
ORD018878,C4402,P002,2025-02-03,2025-02-06,3,0.00,FedEx
ORD018879,C0923,P002,2025-10-18,2025-10-20,5,0.15,FedEx
ORD018880,C0632,P006,2026-01-12,2026-01-13,5,0.00,FedEx
ORD018881,C3329,P003,2026-01-17,2026-01-19,3,0.15,BlueDart
ORD018882,C2283,P001,2025-07-24,2025-08-03,3,0.05,SwiftEx
ORD018883,C2848,P001,2025-06-05,2025-06-09,5,0.10,DHL
ORD018884,C2803,P001,2025-11-19,2025-11-22,1,0.05,DHL
ORD018885,C2993,P002,2026-01-06,2026-01-09,2,0.00,BlueDart
ORD018886,C3035,P007,2025-05-07,2025-05-21,5,0.05,SwiftEx
ORD018887,C1488,P002,2025-12-30,2026-01-01,1,0.00,BlueDart
ORD018888,C3166,P002,2025-05-31,2025-06-02,3,0.05,FedEx
ORD018889,C2473,P001,2025-11-02,2025-11-05,5,0.10,DHL
ORD018890,C2073,P007,2025-06-03,2025-06-05,3,0.05,BlueDart
ORD018891,C2647,P004,2025-01-19,2025-01-21,1,0.10,BlueDart
ORD018892,C3304,P002,2025-03-26,2025-03-27,2,0.10,FedEx
ORD018893,C4618,P001,2025-11-18,2025-11-22,5,0.15,BlueDart
ORD018894,C4830,P003,2025-07-28,2025-07-30,4,0.30,BlueDart
ORD018895,C3398,P007,2025-05-16,2025-05-20,5,0.05,BlueDart
ORD018896,C4688,P007,2025-10-23,2025-10-24,2,0.05,FedEx
ORD018897,C2108,P007,2025-01-13,2025-01-15,4,0.10,BlueDart
ORD018898,C4605,P003,2025-10-30,2025-11-10,3,0.15,SwiftEx
ORD018899,C4681,P007,2025-05-28,2025-06-13,4,0.10,SwiftEx
ORD018900,C1351,P004,2025-02-27,2025-02-28,2,0.00,FedEx
ORD018901,C2827,P004,2025-04-21,2025-04-25,2,0.00,BlueDart
ORD018902,C4366,P003,2025-03-24,2025-03-28,3,0.15,FedEx
ORD018903,C3842,P006,2025-08-25,2025-08-26,3,0.10,FedEx
ORD018904,C4276,P005,2025-01-29,2025-01-31,2,0.05,BlueDart
ORD018905,C0437,P005,2025-02-18,2025-03-05,2,0.05,SwiftEx
ORD018906,C3490,P002,2026-03-18,2026-03-22,1,0.10,DHL
ORD018907,C1439,P003,2025-06-09,2025-06-11,3,0.15,BlueDart
ORD018908,C2412,P007,2026-04-23,2026-04-25,1,0.00,BlueDart
ORD018909,C1594,P005,2026-02-06,2026-02-20,3,0.10,SwiftEx
ORD018910,C1010,P007,2025-07-15,2025-07-19,3,0.05,FedEx
ORD018911,C0997,P006,2026-03-09,2026-03-12,4,0.15,FedEx
ORD018912,C2677,P007,2025-02-03,2025-02-07,1,0.10,FedEx
ORD018913,C4258,P002,2025-07-25,2025-07-26,2,0.10,FedEx
ORD018914,C1782,P005,2025-05-03,2025-05-06,5,0.10,BlueDart
ORD018915,C2763,P005,2025-05-08,2025-05-20,1,0.10,SwiftEx
ORD018916,C4674,P002,2025-08-24,2025-08-26,2,0.10,DHL
ORD018917,C4701,P005,2026-04-13,2026-04-14,4,0.10,BlueDart
ORD018918,C0547,P002,2025-05-09,2025-05-13,4,0.05,DHL
ORD018919,C0762,P002,2025-11-03,2025-11-05,2,0.10,BlueDart
ORD018920,C1866,P001,2025-08-14,2025-08-18,3,0.15,DHL
ORD018921,C4929,P006,2025-08-09,2025-08-13,3,0.05,BlueDart
ORD018922,C1241,P001,2025-06-04,2025-06-19,2,0.05,SwiftEx
ORD018923,C3854,P003,2025-10-06,2025-10-10,5,0.15,DHL
ORD018924,C3874,P005,2025-09-09,2025-09-13,5,0.10,BlueDart
ORD018925,C0630,P006,2025-09-16,2025-09-18,2,0.15,BlueDart
ORD018926,C0310,P005,2025-06-06,2025-06-08,4,0.00,FedEx
ORD018927,C0546,P004,2025-05-05,2025-05-17,3,0.00,SwiftEx
ORD018928,C0063,P004,2026-02-14,2026-02-15,2,0.15,FedEx
ORD018929,C0968,P005,2025-07-26,2025-08-08,3,0.05,SwiftEx
ORD018930,C4608,P003,2025-08-23,2025-08-25,3,0.25,DHL
ORD018931,C4044,P006,2026-04-20,2026-04-23,2,0.00,BlueDart
ORD018932,C2617,P006,2025-12-05,2025-12-06,5,0.05,BlueDart
ORD018933,C4280,P006,2025-08-18,2025-08-22,3,0.10,FedEx
ORD018934,C3365,P007,2026-02-04,2026-02-15,3,0.00,SwiftEx
ORD018935,C3054,P005,2025-09-01,2025-09-05,2,0.00,BlueDart
ORD018936,C4754,P005,2025-07-15,2025-07-18,3,0.15,DHL
ORD018937,C3933,P006,2026-01-15,2026-01-16,2,0.05,BlueDart
ORD018938,C0621,P004,2025-02-19,2025-02-23,3,0.15,FedEx
ORD018939,C3526,P002,2026-01-20,2026-01-22,3,0.10,BlueDart
ORD018940,C1967,P003,2025-01-10,2025-01-11,1,0.20,FedEx
ORD018941,C2914,P001,2026-04-10,2026-04-14,4,0.00,FedEx
ORD018942,C2149,P004,2025-05-12,2025-05-16,5,0.10,FedEx
ORD018943,C2877,P005,2025-08-16,2025-08-19,3,0.10,DHL
ORD018944,C2848,P002,2025-12-12,2025-12-13,1,0.05,FedEx
ORD018945,C1074,P007,2026-04-12,2026-04-16,5,0.15,FedEx
ORD018946,C3042,P001,2026-02-07,2026-02-19,5,0.05,SwiftEx
ORD018947,C1217,P006,2025-08-29,2025-09-02,2,0.05,BlueDart
ORD018948,C1164,P002,2025-02-11,2025-02-12,2,0.10,FedEx
ORD018949,C1970,P003,2026-02-03,2026-02-04,2,0.15,FedEx
ORD018950,C0663,P005,2025-08-04,2025-08-15,2,0.10,SwiftEx
ORD018951,C3841,P005,2025-08-29,2025-08-30,3,0.15,FedEx
ORD018952,C2179,P006,2025-07-04,2025-07-06,3,0.15,BlueDart
ORD018953,C3419,P007,2025-08-25,2025-08-26,3,0.00,FedEx
ORD018954,C1731,P006,2025-03-21,2025-04-05,4,0.00,SwiftEx
ORD018955,C4372,P007,2026-04-18,2026-04-21,4,0.00,BlueDart
ORD018956,C3232,P001,2026-02-19,2026-02-22,5,0.00,BlueDart
ORD018957,C3943,P003,2025-05-12,2025-05-26,2,0.30,SwiftEx
ORD018958,C2792,P006,2026-01-07,2026-01-22,2,0.05,SwiftEx
ORD018959,C2902,P001,2025-04-20,2025-04-24,3,0.05,DHL
ORD018960,C0423,P006,2025-01-29,2025-01-30,2,0.15,DHL
ORD018961,C0828,P002,2025-06-08,2025-06-19,4,0.15,SwiftEx
ORD018962,C4278,P003,2025-03-24,2025-03-27,4,0.25,DHL
ORD018963,C4484,P002,2026-04-24,2026-04-25,5,0.15,DHL
ORD018964,C4119,P007,2026-04-08,2026-04-09,4,0.00,BlueDart
ORD018965,C4567,P007,2025-11-07,2025-11-08,4,0.05,BlueDart
ORD018966,C4555,P006,2025-01-22,2025-01-23,1,0.05,FedEx
ORD018967,C3319,P005,2026-03-22,2026-03-25,2,0.10,BlueDart
ORD018968,C2554,P001,2025-02-18,2025-03-05,4,0.10,SwiftEx
ORD018969,C1064,P006,2025-12-25,2025-12-29,2,0.15,FedEx
ORD018970,C2238,P005,2026-04-04,2026-04-20,3,0.05,SwiftEx
ORD018971,C4395,P005,2025-08-07,2025-08-09,4,0.10,BlueDart
ORD018972,C3470,P007,2025-02-24,2025-03-06,1,0.00,SwiftEx
ORD018973,C1319,P003,2025-06-17,2025-06-20,2,0.20,DHL
ORD018974,C1544,P003,2025-04-28,2025-04-29,1,0.25,DHL
ORD018975,C3520,P002,2025-04-27,2025-04-29,5,0.05,DHL
ORD018976,C4000,P001,2026-01-04,2026-01-08,1,0.15,DHL
ORD018977,C0907,P002,2025-11-15,2025-11-17,1,0.10,BlueDart
ORD018978,C4882,P005,2025-03-13,2025-03-16,5,0.10,BlueDart
ORD018979,C0951,P003,2025-03-08,2025-03-12,2,0.25,DHL
ORD018980,C2436,P006,2025-06-13,2025-06-25,5,0.00,SwiftEx
ORD018981,C0311,P004,2026-01-14,2026-01-25,4,0.05,SwiftEx
ORD018982,C4294,P007,2026-01-08,2026-01-20,3,0.15,SwiftEx
