return_id,order_id,return_reason
RET203971,ORD031198,Late Delivery
RET203972,ORD031200,Late Delivery
RET203973,ORD031217,Late Delivery
RET203974,ORD031218,Late Delivery
RET203975,ORD031227,Late Delivery
RET203976,ORD031237,Late Delivery
RET203977,ORD031260,Late Delivery
RET203978,ORD031262,Late Delivery
RET203979,ORD031267,Late Delivery
RET203980,ORD031270,Late Delivery
RET203981,ORD031273,Late Delivery
RET203982,ORD031283,Late Delivery
RET203983,ORD031318,Late Delivery
RET203984,ORD031328,Late Delivery
RET203985,ORD031345,Late Delivery
RET203986,ORD031350,Late Delivery
RET203987,ORD031351,Late Delivery
RET203988,ORD031354,Late Delivery
RET203989,ORD031357,Late Delivery
RET203990,ORD031364,Late Delivery
RET203991,ORD031369,Late Delivery
RET203992,ORD031374,Late Delivery
RET203993,ORD031401,Late Delivery
RET203994,ORD031415,Late Delivery
RET203995,ORD031417,Late Delivery
RET203996,ORD031422,Late Delivery
RET203997,ORD031434,Wrong Item
RET203998,ORD031439,Late Delivery
RET203999,ORD031452,Late Delivery
RET204000,ORD031464,Late Delivery
RET204001,ORD031470,Late Delivery
RET204002,ORD031476,Late Delivery
RET204003,ORD031489,Late Delivery
RET204004,ORD031510,Late Delivery
RET204005,ORD031513,Late Delivery
RET204006,ORD031547,Changed Mind
RET204007,ORD031565,Late Delivery
RET204008,ORD031567,Late Delivery
RET204009,ORD031572,Late Delivery
RET204010,ORD031578,Late Delivery
RET204011,ORD031586,Late Delivery
RET204012,ORD031587,Late Delivery
RET204013,ORD031591,Late Delivery
RET204014,ORD031604,Late Delivery
RET204015,ORD031612,Late Delivery
RET204016,ORD031615,Late Delivery
RET204017,ORD031617,Defective
RET204018,ORD031619,Late Delivery
RET204019,ORD031623,Late Delivery
RET204020,ORD031628,Wrong Item
RET204021,ORD031631,Late Delivery
RET204022,ORD031650,Late Delivery
RET204023,ORD031655,Late Delivery
RET204024,ORD031670,Late Delivery
RET204025,ORD031679,Late Delivery
RET204026,ORD031680,Defective
RET204027,ORD031707,Late Delivery
RET204028,ORD031739,Late Delivery
RET204029,ORD031753,Late Delivery
RET204030,ORD031755,Late Delivery
RET204031,ORD031760,Late Delivery
RET204032,ORD031776,Late Delivery
RET204033,ORD031781,Late Delivery
RET204034,ORD031788,Late Delivery
RET204035,ORD031800,Late Delivery
RET204036,ORD031817,Late Delivery
RET204037,ORD031826,Late Delivery
RET204038,ORD031827,Late Delivery
RET204039,ORD031830,Late Delivery
RET204040,ORD031836,Late Delivery
RET204041,ORD031852,Defective
RET204042,ORD031854,Wrong Item
RET204043,ORD031866,Late Delivery
RET204044,ORD031872,Late Delivery
RET204045,ORD031875,Late Delivery
RET204046,ORD031876,Changed Mind
RET204047,ORD031878,Late Delivery
RET204048,ORD031879,Late Delivery
RET204049,ORD031880,Late Delivery
RET204050,ORD031883,Late Delivery
RET204051,ORD031884,Changed Mind
RET204052,ORD031892,Late Delivery
RET204053,ORD031897,Late Delivery
RET204054,ORD031908,Late Delivery
RET204055,ORD031912,Late Delivery
RET204056,ORD031922,Late Delivery
RET204057,ORD031925,Late Delivery
RET204058,ORD031926,Late Delivery
RET204059,ORD031944,Late Delivery
RET204060,ORD031949,Late Delivery
RET204061,ORD031963,Late Delivery
RET204062,ORD031984,Late Delivery
RET204063,ORD031988,Late Delivery
RET204064,ORD032005,Defective
RET204065,ORD032010,Late Delivery
RET204066,ORD032018,Late Delivery
RET204067,ORD032031,Late Delivery
RET204068,ORD032047,Late Delivery
RET204069,ORD032054,Defective
RET204070,ORD032072,Late Delivery
RET204071,ORD032123,Wrong Item
RET204072,ORD032128,Late Delivery
RET204073,ORD032140,Late Delivery
RET204074,ORD032141,Late Delivery
RET204075,ORD032148,Late Delivery
RET204076,ORD032152,Late Delivery
RET204077,ORD032173,Late Delivery
RET204078,ORD032181,Late Delivery
RET204079,ORD032183,Late Delivery
RET204080,ORD032190,Late Delivery
RET204081,ORD032191,Defective
RET204082,ORD032193,Late Delivery
RET204083,ORD032199,Late Delivery
RET204084,ORD032212,Changed Mind
RET204085,ORD032221,Late Delivery
RET204086,ORD032234,Late Delivery
RET204087,ORD032255,Late Delivery
RET204088,ORD032259,Defective
RET204089,ORD032264,Late Delivery
RET204090,ORD032274,Late Delivery
RET204091,ORD032275,Late Delivery
RET204092,ORD032279,Late Delivery
RET204093,ORD032280,Wrong Item
RET204094,ORD032282,Defective
RET204095,ORD032287,Late Delivery
RET204096,ORD032293,Late Delivery
RET204097,ORD032299,Late Delivery
RET204098,ORD032301,Late Delivery
RET204099,ORD032319,Late Delivery
RET204100,ORD032323,Late Delivery
RET204101,ORD032340,Late Delivery
RET204102,ORD032361,Late Delivery
RET204103,ORD032367,Late Delivery
RET204104,ORD032373,Late Delivery
RET204105,ORD032384,Late Delivery
RET204106,ORD032391,Late Delivery
RET204107,ORD032395,Late Delivery
RET204108,ORD032398,Late Delivery
RET204109,ORD032410,Late Delivery
RET204110,ORD032419,Late Delivery
RET204111,ORD032451,Late Delivery
RET204112,ORD032458,Late Delivery
RET204113,ORD032461,Late Delivery
RET204114,ORD032462,Late Delivery
RET204115,ORD032466,Late Delivery
RET204116,ORD032467,Late Delivery
RET204117,ORD032472,Changed Mind
RET204118,ORD032474,Late Delivery
RET204119,ORD032481,Late Delivery
RET204120,ORD032490,Late Delivery
RET204121,ORD032492,Late Delivery
RET204122,ORD032494,Late Delivery
RET204123,ORD032499,Late Delivery
RET204124,ORD032501,Late Delivery
RET204125,ORD032506,Late Delivery
RET204126,ORD032508,Late Delivery
RET204127,ORD032548,Late Delivery
RET204128,ORD032562,Late Delivery
RET204129,ORD032564,Late Delivery
RET204130,ORD032565,Late Delivery
RET204131,ORD032566,Changed Mind
RET204132,ORD032573,Defective
RET204133,ORD032581,Late Delivery
RET204134,ORD032582,Late Delivery
RET204135,ORD032590,Late Delivery
RET204136,ORD032616,Late Delivery
RET204137,ORD032624,Late Delivery
RET204138,ORD032636,Late Delivery
RET204139,ORD032639,Late Delivery
RET204140,ORD032645,Wrong Item
RET204141,ORD032646,Late Delivery
RET204142,ORD032672,Changed Mind
RET204143,ORD032679,Late Delivery
RET204144,ORD032684,Late Delivery
RET204145,ORD032685,Changed Mind
RET204146,ORD032686,Late Delivery
RET204147,ORD032691,Late Delivery
RET204148,ORD032700,Late Delivery
RET204149,ORD032713,Late Delivery
RET204150,ORD032723,Late Delivery
RET204151,ORD032727,Late Delivery
RET204152,ORD032734,Late Delivery
RET204153,ORD032740,Late Delivery
RET204154,ORD032751,Late Delivery
RET204155,ORD032764,Late Delivery
RET204156,ORD032776,Late Delivery
RET204157,ORD032793,Late Delivery
RET204158,ORD032795,Defective
RET204159,ORD032801,Late Delivery
RET204160,ORD032802,Late Delivery
RET204161,ORD032818,Late Delivery
RET204162,ORD032821,Late Delivery
RET204163,ORD032827,Late Delivery
RET204164,ORD032830,Late Delivery
RET204165,ORD032834,Wrong Item
RET204166,ORD032853,Late Delivery
RET204167,ORD032856,Late Delivery
RET204168,ORD032861,Late Delivery
RET204169,ORD032874,Late Delivery
RET204170,ORD032878,Late Delivery
RET204171,ORD032884,Late Delivery
RET204172,ORD032899,Late Delivery
RET204173,ORD032907,Late Delivery
RET204174,ORD032918,Late Delivery
RET204175,ORD032923,Late Delivery
RET204176,ORD032926,Late Delivery
RET204177,ORD032929,Late Delivery
RET204178,ORD032930,Late Delivery
RET204179,ORD032934,Late Delivery
RET204180,ORD032937,Defective
RET204181,ORD032964,Late Delivery
RET204182,ORD032969,Late Delivery
RET204183,ORD032980,Defective
RET204184,ORD032981,Late Delivery
RET204185,ORD032996,Late Delivery
RET204186,ORD032997,Wrong Item
RET204187,ORD032999,Late Delivery
RET204188,ORD033015,Late Delivery
RET204189,ORD033019,Late Delivery
RET204190,ORD033029,Late Delivery
RET204191,ORD033032,Late Delivery
RET204192,ORD033040,Late Delivery
RET204193,ORD033049,Wrong Item
RET204194,ORD033056,Late Delivery
RET204195,ORD033065,Late Delivery
RET204196,ORD033066,Late Delivery
RET204197,ORD033071,Late Delivery
RET204198,ORD033072,Late Delivery
RET204199,ORD033074,Late Delivery
RET204200,ORD033100,Late Delivery
RET204201,ORD033110,Late Delivery
RET204202,ORD033121,Late Delivery
RET204203,ORD033123,Changed Mind
RET204204,ORD033131,Late Delivery
RET204205,ORD033139,Late Delivery
RET204206,ORD033148,Late Delivery
RET204207,ORD033155,Late Delivery
RET204208,ORD033157,Late Delivery
RET204209,ORD033163,Defective
RET204210,ORD033164,Late Delivery
RET204211,ORD033168,Late Delivery
RET204212,ORD033191,Defective
RET204213,ORD033194,Late Delivery
RET204214,ORD033199,Changed Mind
RET204215,ORD033203,Late Delivery
RET204216,ORD033205,Late Delivery
RET204217,ORD033213,Late Delivery
RET204218,ORD033216,Late Delivery
RET204219,ORD033220,Late Delivery
RET204220,ORD033223,Late Delivery
RET204221,ORD033227,Late Delivery
RET204222,ORD033228,Late Delivery
RET204223,ORD033258,Late Delivery
RET204224,ORD033269,Late Delivery
RET204225,ORD033278,Defective
RET204226,ORD033291,Wrong Item
RET204227,ORD033303,Changed Mind
RET204228,ORD033305,Defective
RET204229,ORD033310,Late Delivery
RET204230,ORD033323,Late Delivery
RET204231,ORD033336,Defective
RET204232,ORD033350,Late Delivery
RET204233,ORD033351,Late Delivery
RET204234,ORD033354,Late Delivery
RET204235,ORD033358,Late Delivery
RET204236,ORD033365,Late Delivery
RET204237,ORD033373,Defective
RET204238,ORD033382,Late Delivery
RET204239,ORD033388,Late Delivery
RET204240,ORD033395,Wrong Item
RET204241,ORD033396,Late Delivery
RET204242,ORD033399,Late Delivery
RET204243,ORD033418,Late Delivery
RET204244,ORD033421,Late Delivery
RET204245,ORD033424,Defective
RET204246,ORD033427,Late Delivery
RET204247,ORD033430,Late Delivery
RET204248,ORD033433,Late Delivery
RET204249,ORD033437,Late Delivery
RET204250,ORD033442,Late Delivery
RET204251,ORD033446,Late Delivery
RET204252,ORD033452,Late Delivery
RET204253,ORD033468,Late Delivery
RET204254,ORD033469,Late Delivery
RET204255,ORD033478,Late Delivery
RET204256,ORD033485,Late Delivery
RET204257,ORD033489,Late Delivery
RET204258,ORD033498,Late Delivery
RET204259,ORD033499,Late Delivery
RET204260,ORD033502,Late Delivery
RET204261,ORD033504,Late Delivery
RET204262,ORD033505,Late Delivery
RET204263,ORD033507,Changed Mind
RET204264,ORD033523,Late Delivery
RET204265,ORD033527,Late Delivery
RET204266,ORD033535,Late Delivery
RET204267,ORD033537,Late Delivery
RET204268,ORD033541,Late Delivery
RET204269,ORD033557,Late Delivery
RET204270,ORD033558,Wrong Item
RET204271,ORD033566,Late Delivery
RET204272,ORD033571,Late Delivery
RET204273,ORD033573,Defective
RET204274,ORD033584,Late Delivery
RET204275,ORD033592,Late Delivery
RET204276,ORD033594,Late Delivery
RET204277,ORD033598,Late Delivery
RET204278,ORD033601,Late Delivery
RET204279,ORD033615,Late Delivery
RET204280,ORD033632,Late Delivery
RET204281,ORD033646,Late Delivery
RET204282,ORD033649,Late Delivery
RET204283,ORD033650,Late Delivery
RET204284,ORD033689,Late Delivery
RET204285,ORD033709,Changed Mind
RET204286,ORD033711,Late Delivery
RET204287,ORD033712,Late Delivery
RET204288,ORD033723,Late Delivery
RET204289,ORD033725,Late Delivery
RET204290,ORD033735,Late Delivery
RET204291,ORD033745,Late Delivery
RET204292,ORD033756,Late Delivery
RET204293,ORD033764,Late Delivery
RET204294,ORD033768,Late Delivery
RET204295,ORD033781,Late Delivery
RET204296,ORD033785,Late Delivery
RET204297,ORD033795,Late Delivery
RET204298,ORD033804,Late Delivery
RET204299,ORD033820,Defective
RET204300,ORD033829,Defective
RET204301,ORD033841,Late Delivery
RET204302,ORD033858,Wrong Item
RET204303,ORD033861,Late Delivery
RET204304,ORD033874,Defective
RET204305,ORD033876,Late Delivery
RET204306,ORD033879,Late Delivery
RET204307,ORD033886,Late Delivery
RET204308,ORD033888,Late Delivery
RET204309,ORD033900,Late Delivery
RET204310,ORD033913,Late Delivery
RET204311,ORD033916,Late Delivery
RET204312,ORD033926,Late Delivery
RET204313,ORD033929,Changed Mind
RET204314,ORD033933,Late Delivery
RET204315,ORD033940,Late Delivery
RET204316,ORD033997,Late Delivery
RET204317,ORD034006,Late Delivery
RET204318,ORD034010,Defective
RET204319,ORD034021,Late Delivery
RET204320,ORD034026,Late Delivery
RET204321,ORD034029,Late Delivery
RET204322,ORD034042,Late Delivery
RET204323,ORD034053,Late Delivery
RET204324,ORD034062,Late Delivery
RET204325,ORD034065,Late Delivery
RET204326,ORD034071,Defective
RET204327,ORD034088,Changed Mind
RET204328,ORD034093,Late Delivery
RET204329,ORD034095,Late Delivery
RET204330,ORD034096,Late Delivery
RET204331,ORD034097,Late Delivery
RET204332,ORD034100,Late Delivery
RET204333,ORD034103,Changed Mind
RET204334,ORD034104,Late Delivery
RET204335,ORD034117,Late Delivery
RET204336,ORD034120,Late Delivery
RET204337,ORD034137,Late Delivery
RET204338,ORD034159,Defective
RET204339,ORD034183,Late Delivery
RET204340,ORD034186,Late Delivery
RET204341,ORD034193,Defective
RET204342,ORD034210,Late Delivery
RET204343,ORD034224,Late Delivery
RET204344,ORD034225,Late Delivery
RET204345,ORD034245,Wrong Item
RET204346,ORD034253,Late Delivery
RET204347,ORD034254,Late Delivery
RET204348,ORD034259,Late Delivery
RET204349,ORD034261,Late Delivery
RET204350,ORD034267,Late Delivery
RET204351,ORD034280,Late Delivery
RET204352,ORD034281,Late Delivery
RET204353,ORD034295,Late Delivery
RET204354,ORD034296,Late Delivery
RET204355,ORD034299,Wrong Item
RET204356,ORD034308,Late Delivery
RET204357,ORD034310,Late Delivery
RET204358,ORD034323,Late Delivery
RET204359,ORD034336,Late Delivery
RET204360,ORD034340,Late Delivery
RET204361,ORD034356,Late Delivery
RET204362,ORD034359,Late Delivery
RET204363,ORD034385,Late Delivery
RET204364,ORD034394,Late Delivery
RET204365,ORD034403,Late Delivery
RET204366,ORD034429,Late Delivery
RET204367,ORD034453,Late Delivery
RET204368,ORD034467,Late Delivery
RET204369,ORD034482,Late Delivery
RET204370,ORD034487,Defective
RET204371,ORD034490,Late Delivery
RET204372,ORD034502,Late Delivery
RET204373,ORD034503,Late Delivery
RET204374,ORD034507,Late Delivery
RET204375,ORD034509,Wrong Item
RET204376,ORD034514,Late Delivery
RET204377,ORD034523,Late Delivery
RET204378,ORD034526,Late Delivery
RET204379,ORD034534,Late Delivery
RET204380,ORD034545,Late Delivery
RET204381,ORD034548,Late Delivery
RET204382,ORD034556,Late Delivery
RET204383,ORD034565,Late Delivery
RET204384,ORD034576,Late Delivery
RET204385,ORD034586,Late Delivery
RET204386,ORD034593,Late Delivery
RET204387,ORD034594,Late Delivery
RET204388,ORD034603,Late Delivery
RET204389,ORD034612,Changed Mind
RET204390,ORD034616,Late Delivery
RET204391,ORD034628,Late Delivery
RET204392,ORD034633,Late Delivery
RET204393,ORD034646,Late Delivery
RET204394,ORD034657,Late Delivery
RET204395,ORD034670,Late Delivery
RET204396,ORD034679,Late Delivery
RET204397,ORD034692,Late Delivery
RET204398,ORD034696,Late Delivery
RET204399,ORD034702,Late Delivery
RET204400,ORD034703,Late Delivery
RET204401,ORD034707,Late Delivery
RET204402,ORD034717,Late Delivery
RET204403,ORD034718,Late Delivery
RET204404,ORD034723,Late Delivery
RET204405,ORD034728,Late Delivery
RET204406,ORD034729,Late Delivery
RET204407,ORD034736,Changed Mind
RET204408,ORD034738,Late Delivery
RET204409,ORD034743,Defective
RET204410,ORD034745,Late Delivery
RET204411,ORD034754,Late Delivery
RET204412,ORD034755,Late Delivery
RET204413,ORD034757,Late Delivery
RET204414,ORD034764,Late Delivery
RET204415,ORD034765,Late Delivery
RET204416,ORD034780,Late Delivery
RET204417,ORD034783,Late Delivery
RET204418,ORD034786,Late Delivery
RET204419,ORD034795,Late Delivery
RET204420,ORD034799,Defective
RET204421,ORD034806,Late Delivery
RET204422,ORD034815,Late Delivery
RET204423,ORD034824,Late Delivery
RET204424,ORD034828,Late Delivery
RET204425,ORD034835,Late Delivery
RET204426,ORD034837,Defective
RET204427,ORD034852,Late Delivery
RET204428,ORD034866,Late Delivery
RET204429,ORD034877,Late Delivery
RET204430,ORD034881,Late Delivery
RET204431,ORD034882,Late Delivery
RET204432,ORD034886,Late Delivery
RET204433,ORD034898,Late Delivery
RET204434,ORD034910,Late Delivery
RET204435,ORD034920,Late Delivery
RET204436,ORD034941,Wrong Item
RET204437,ORD034949,Late Delivery
RET204438,ORD034950,Late Delivery
RET204439,ORD034955,Late Delivery
RET204440,ORD034962,Late Delivery
RET204441,ORD034963,Late Delivery
RET204442,ORD034965,Late Delivery
RET204443,ORD034969,Late Delivery
RET204444,ORD034970,Late Delivery
RET204445,ORD034983,Late Delivery
RET204446,ORD034988,Late Delivery
RET204447,ORD034989,Late Delivery
RET204448,ORD035002,Late Delivery
RET204449,ORD035008,Late Delivery
RET204450,ORD035011,Late Delivery
RET204451,ORD035017,Late Delivery
RET204452,ORD035022,Late Delivery
RET204453,ORD035034,Late Delivery
RET204454,ORD035043,Late Delivery
RET204455,ORD035053,Late Delivery
RET204456,ORD035056,Changed Mind
RET204457,ORD035066,Late Delivery
RET204458,ORD035068,Late Delivery
RET204459,ORD035080,Late Delivery
RET204460,ORD035098,Wrong Item
RET204461,ORD035108,Late Delivery
RET204462,ORD035145,Wrong Item
RET204463,ORD035154,Late Delivery
RET204464,ORD035155,Defective
RET204465,ORD035164,Wrong Item
RET204466,ORD035166,Late Delivery
RET204467,ORD035171,Late Delivery
RET204468,ORD035173,Late Delivery
RET204469,ORD035178,Wrong Item
RET204470,ORD035188,Late Delivery
RET204471,ORD035203,Late Delivery
RET204472,ORD035214,Late Delivery
RET204473,ORD035215,Late Delivery
RET204474,ORD035239,Late Delivery
RET204475,ORD035246,Late Delivery
RET204476,ORD035248,Defective
RET204477,ORD035253,Late Delivery
RET204478,ORD035257,Late Delivery
RET204479,ORD035294,Changed Mind
RET204480,ORD035300,Late Delivery
RET204481,ORD035304,Late Delivery
RET204482,ORD035315,Late Delivery
RET204483,ORD035320,Late Delivery
RET204484,ORD035336,Late Delivery
RET204485,ORD035342,Late Delivery
RET204486,ORD035357,Late Delivery
RET204487,ORD035370,Late Delivery
RET204488,ORD035372,Late Delivery
RET204489,ORD035377,Late Delivery
RET204490,ORD035402,Late Delivery
RET204491,ORD035408,Wrong Item
RET204492,ORD035420,Late Delivery
RET204493,ORD035427,Defective
RET204494,ORD035434,Changed Mind
RET204495,ORD035435,Late Delivery
RET204496,ORD035437,Late Delivery
RET204497,ORD035455,Late Delivery
RET204498,ORD035456,Late Delivery
RET204499,ORD035470,Late Delivery
RET204500,ORD035482,Late Delivery
RET204501,ORD035492,Late Delivery
RET204502,ORD035515,Late Delivery
RET204503,ORD035524,Changed Mind
RET204504,ORD035536,Late Delivery
RET204505,ORD035539,Late Delivery
RET204506,ORD035559,Late Delivery
RET204507,ORD035582,Late Delivery
RET204508,ORD035585,Late Delivery
RET204509,ORD035589,Late Delivery
RET204510,ORD035590,Late Delivery
RET204511,ORD035594,Late Delivery
RET204512,ORD035608,Defective
RET204513,ORD035612,Late Delivery
RET204514,ORD035625,Late Delivery
RET204515,ORD035633,Late Delivery
RET204516,ORD035637,Late Delivery
RET204517,ORD035682,Late Delivery
RET204518,ORD035686,Changed Mind
RET204519,ORD035701,Wrong Item
RET204520,ORD035711,Late Delivery
RET204521,ORD035726,Late Delivery
RET204522,ORD035729,Late Delivery
RET204523,ORD035737,Late Delivery
RET204524,ORD035746,Late Delivery
RET204525,ORD035748,Late Delivery
RET204526,ORD035749,Late Delivery
RET204527,ORD035752,Late Delivery
